year,month,day,units,price,product_name,size,region,store
2014,6,9,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,6,23,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,6,30,2,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,7,14,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,8,4,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,8,18,2,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,9,1,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,10,13,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,11,24,1,13.99,COCO-LADA,32OZ,North Atlantic,Andover
2014,3,17,1,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,4,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,4,21,1,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,5,26,1,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,6,9,4,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,6,16,3,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,6,30,2,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,8,25,3,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,11,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Andover
2014,3,10,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,3,24,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,5,19,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,6,30,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,7,21,1,11.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,8,4,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,8,11,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,8,25,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,9,8,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,11,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,11,24,1,13.99,THE CLASSIC,32OZ,North Atlantic,Andover
2014,4,14,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,5,26,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,6,16,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,9,15,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,10,6,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,11,17,1,13.99,COCO-LADA,32OZ,North Atlantic,Medford
2014,3,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,3,31,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,6,9,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,6,23,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,6,30,2,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,7,7,2,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,7,21,1,11.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,8,18,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,9,8,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,9,15,2,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,10,13,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,10,20,2,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,11,10,2,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,11,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Medford
2014,4,7,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,5,26,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,6,9,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,6,30,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,7,7,2,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,7,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,8,18,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,9,1,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,10,20,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,11,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Medford
2014,5,5,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,5,19,2,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,5,26,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,6,9,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,6,16,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,6,23,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,6,30,2,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,7,14,4,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,7,21,2,11.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,9,29,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,11,3,1,13.99,COCO-LADA,32OZ,North Atlantic,Wellesley
2014,3,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,4,21,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,5,12,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,5,26,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,6,9,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,6,16,2,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,6,23,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,6,30,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,7,7,2,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,7,21,1,11.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,8,4,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,9,22,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,9,29,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,10,20,1,13.99,PINK & BLACK,32OZ,North Atlantic,Wellesley
2014,3,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,3,24,3,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,4,7,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,4,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,4,21,2,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,4,28,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,5,19,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,6,2,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,6,9,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,7,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,7,28,1,11.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,8,11,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,9,22,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,10,6,2,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,10,13,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,11,10,1,13.99,THE CLASSIC,32OZ,North Atlantic,Wellesley
2014,3,31,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,4,7,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,5,19,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,6,23,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,7,7,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,7,28,2,11.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,8,11,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,8,18,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,9,1,2,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,9,15,2,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,11,24,1,13.99,COCO-LADA,32OZ,North Atlantic,Lynnfield
2014,3,17,2,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,3,24,2,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,3,31,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,4,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,4,28,2,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,5,5,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,5,26,3,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,6,23,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,6,30,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,7,14,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,7,28,2,11.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,9,1,2,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,9,8,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,9,22,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,9,29,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,11,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Lynnfield
2014,3,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,4,7,3,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,4,28,1,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,5,12,1,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,7,21,1,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,7,28,2,11.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,8,25,1,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,9,1,2,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,9,15,2,13.99,THE CLASSIC,32OZ,North Atlantic,Lynnfield
2014,9,1,1,13.99,COCO-LADA,32OZ,North Atlantic,North Nashua
2014,9,8,1,13.99,COCO-LADA,32OZ,North Atlantic,North Nashua
2014,9,22,1,13.99,COCO-LADA,32OZ,North Atlantic,North Nashua
2014,10,27,1,13.99,COCO-LADA,32OZ,North Atlantic,North Nashua
2014,11,10,1,13.99,COCO-LADA,32OZ,North Atlantic,North Nashua
2014,8,25,2,13.99,PINK & BLACK,32OZ,North Atlantic,North Nashua
2014,9,1,4,13.99,PINK & BLACK,32OZ,North Atlantic,North Nashua
2014,9,8,2,13.99,PINK & BLACK,32OZ,North Atlantic,North Nashua
2014,11,17,3,13.99,PINK & BLACK,32OZ,North Atlantic,North Nashua
2014,8,25,1,13.99,THE CLASSIC,32OZ,North Atlantic,North Nashua
2014,9,1,1,13.99,THE CLASSIC,32OZ,North Atlantic,North Nashua
2014,9,15,1,13.99,THE CLASSIC,32OZ,North Atlantic,North Nashua
2014,9,29,1,13.99,THE CLASSIC,32OZ,North Atlantic,North Nashua
2014,10,27,1,13.99,THE CLASSIC,32OZ,North Atlantic,North Nashua
2014,7,21,1,11.99,COCO-LADA,32OZ,North Atlantic,South Weymouth
2014,8,25,1,13.99,COCO-LADA,32OZ,North Atlantic,South Weymouth
2014,10,6,1,13.99,COCO-LADA,32OZ,North Atlantic,South Weymouth
2014,3,17,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,5,12,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,6,30,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,7,28,1,11.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,8,11,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,9,8,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,9,15,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,10,20,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,11,3,1,13.99,PINK & BLACK,32OZ,North Atlantic,South Weymouth
2014,5,12,1,13.99,THE CLASSIC,32OZ,North Atlantic,South Weymouth
2014,7,28,1,11.99,THE CLASSIC,32OZ,North Atlantic,South Weymouth
2014,6,2,0,0,COCO-LADA,32OZ,North Atlantic,Arlington Center
2014,11,24,1,13.99,COCO-LADA,32OZ,North Atlantic,Arlington Center
2014,4,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,5,5,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,5,12,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,5,19,2,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,7,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,7,21,1,11.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,9,22,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,10,13,1,13.99,PINK & BLACK,32OZ,North Atlantic,Arlington Center
2014,3,24,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,4,21,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,5,19,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,5,26,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,6,9,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,6,30,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,7,21,1,11.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,7,28,1,11.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,9,8,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,10,27,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,11,3,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,11,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Arlington Center
2014,4,14,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,6,9,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,10,20,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,10,27,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,11,17,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,11,24,1,13.99,COCO-LADA,32OZ,North Atlantic,Charlestown
2014,3,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,4,14,2,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,4,28,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,6,30,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,7,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,7,14,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,7,21,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,7,28,1,11.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,9,8,2,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,10,27,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,11,17,1,13.99,PINK & BLACK,32OZ,North Atlantic,Charlestown
2014,4,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,4,28,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,5,12,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,6,9,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,6,16,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,6,23,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,7,21,1,11.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,8,4,2,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,10,27,2,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,11,10,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,11,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Charlestown
2014,4,7,1,13.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,5,12,1,13.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,6,9,1,13.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,7,28,3,11.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,8,11,1,13.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,11,24,-1,13.99,COCO-LADA,32OZ,North Atlantic,Melrose
2014,3,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,5,12,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,5,19,3,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,5,26,3,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,6,2,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,6,16,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,7,14,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,7,28,1,11.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,9,1,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,9,29,1,13.99,PINK & BLACK,32OZ,North Atlantic,Melrose
2014,4,21,1,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,4,28,2,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,5,12,2,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,5,19,1,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,5,26,3,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,6,30,1,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,7,28,1,11.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,8,11,1,13.99,THE CLASSIC,32OZ,North Atlantic,Melrose
2014,3,17,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,3,24,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,3,31,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,4,28,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,5,5,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,6,9,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,7,7,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,8,11,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,9,1,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,9,15,1,13.99,COCO-LADA,32OZ,North Atlantic,Somerville
2014,3,24,2,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,4,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,4,21,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,4,28,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,5,12,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,5,19,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,5,26,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,6,2,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,6,9,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,6,16,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,6,23,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,6,30,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,7,7,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,7,14,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,7,21,1,11.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,7,28,1,11.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,8,11,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,10,13,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,11,24,1,13.99,PINK & BLACK,32OZ,North Atlantic,Somerville
2014,4,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,5,19,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,6,9,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,6,16,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,6,23,2,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,7,7,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,7,21,1,11.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,7,28,1,11.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,8,18,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,9,1,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,9,15,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,11,3,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,11,10,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,11,17,1,13.99,THE CLASSIC,32OZ,North Atlantic,Somerville
2014,5,19,2,9.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,5,26,2,9.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,6,2,1,13.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,7,21,2,11.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,7,28,1,11.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,8,4,2,13.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,9,1,1,13.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,9,15,1,13.99,COCO-LADA,32OZ,North Atlantic,Hyannis
2014,5,19,4,9.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,5,26,1,9.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,6,16,2,13.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,7,21,1,11.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,7,28,3,11.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,8,4,1,11.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,10,13,2,13.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,10,20,1,13.99,PINK & BLACK,32OZ,North Atlantic,Hyannis
2014,5,19,4,9.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,6,2,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,6,30,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,7,14,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,7,28,3,11.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,8,4,2,12.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,8,18,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,9,1,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2014,10,20,1,13.99,THE CLASSIC,32OZ,North Atlantic,Hyannis
2013,11,25,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2013,12,23,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2014,1,27,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2014,3,17,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2014,3,31,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2014,10,13,1,12.99,COCO-LADA,32OZ,Northeast,Chelsea
2013,11,4,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2013,11,11,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2013,12,9,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,1,13,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,3,31,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,5,12,3,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,5,26,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,6,2,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,6,9,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,6,30,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,7,7,3,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,8,18,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,8,25,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,9,8,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,10,13,1,12.99,PINK & BLACK,32OZ,Northeast,Chelsea
2014,11,3,2,11.49,PINK & BLACK,32OZ,Northeast,Chelsea
2013,11,11,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2013,12,2,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2013,12,23,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,1,20,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,4,7,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,4,21,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,4,28,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,5,5,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,5,12,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,5,19,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,6,2,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,6,9,3,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,7,21,6,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,8,4,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,8,11,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,8,18,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,9,8,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,10,6,3,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,10,13,1,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,11,3,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,11,10,2,12.99,THE CLASSIC,32OZ,Northeast,Chelsea
2014,11,3,1,12.99,COCO-LADA,32OZ,Northeast,Columbus Circle
2014,9,8,2,12.99,PINK & BLACK,32OZ,Northeast,Columbus Circle
2014,10,6,2,12.99,PINK & BLACK,32OZ,Northeast,Columbus Circle
2014,10,13,1,12.99,PINK & BLACK,32OZ,Northeast,Columbus Circle
2014,10,27,1,12.99,PINK & BLACK,32OZ,Northeast,Columbus Circle
2014,7,21,1,12.99,THE CLASSIC,32OZ,Northeast,Columbus Circle
2014,7,28,2,12.99,THE CLASSIC,32OZ,Northeast,Columbus Circle
