storenum,store,region,latitude,longitude,address,city,state,zip,geostate,geocounty,year,month,day,sku,product_name,size,units,price,,sku,,,
10159,Hingham,North Atlantic,42.1774302,-70.9088314,94 Derby Street,Hingham,MA,2043,0400000US25,0500000US25023,2014,11,3,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10159,Hingham,North Atlantic,42.1774302,-70.9088314,94 Derby Street,Hingham,MA,2043,0400000US25,0500000US25023,2014,11,17,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,3,10,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,3,31,Coco-Lada 32OZ,Coco-Lada,32OZ,2,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,7,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,14,Coco-Lada 32OZ,Coco-Lada,32OZ,2,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,21,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,5,19,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,30,Coco-Lada 32OZ,Coco-Lada,32OZ,2,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,7,7,Coco-Lada 32OZ,Coco-Lada,32OZ,3,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,7,21,Coco-Lada 32OZ,Coco-Lada,32OZ,1,11.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,7,28,Coco-Lada 32OZ,Coco-Lada,32OZ,1,11.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,4,Coco-Lada 32OZ,Coco-Lada,32OZ,3,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,11,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,9,15,Coco-Lada 32OZ,Coco-Lada,32OZ,3,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,9,29,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,12,1,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,3,10,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,3,17,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,7,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,14,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,5,5,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,5,12,Pink & Black 32OZ,Pink & Black,32OZ,2,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,5,26,Pink & Black 32OZ,Pink & Black,32OZ,2,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,2,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,16,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,30,Pink & Black 32OZ,Pink & Black,32OZ,2,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,4,Pink & Black 32OZ,Pink & Black,32OZ,4,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,11,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,25,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,10,6,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,10,27,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,11,3,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,11,24,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,12,8,Pink & Black 32OZ,Pink & Black,32OZ,1,11.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,12,15,Pink & Black 32OZ,Pink & Black,32OZ,4,11.99,,Pink,&,Black,32OZ
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,3,24,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,14,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,4,28,The Classic 32OZ,The Classic,32OZ,2,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,5,12,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,9,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,6,16,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,7,21,The Classic 32OZ,The Classic,32OZ,1,11.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,8,4,The Classic 32OZ,The Classic,32OZ,2,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,9,15,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,10,6,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,10,27,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,11,17,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,12,1,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10217,West Hartford,North Atlantic,41.760892,-72.738838,50 Raymond Rd,West Hartford,CT,6107,0400000US09,0500000US09003,2014,12,8,The Classic 32OZ,The Classic,32OZ,1,11.99,,The,Classic,32OZ,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,4,21,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,5,19,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,5,26,Coco-Lada 32OZ,Coco-Lada,32OZ,2,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,6,16,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,6,30,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,7,28,Coco-Lada 32OZ,Coco-Lada,32OZ,2,11.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,9,1,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,9,8,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,4,7,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,4,21,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,6,9,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,7,7,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,8,18,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,11,10,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,3,17,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,6,9,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,6,23,The Classic 32OZ,The Classic,32OZ,2,13.99,,The,Classic,32OZ,
10222,Swampscott,North Atlantic,42.4791018,-70.9048708,331 Paradise Rd,Swampscott,MA,1907,0400000US25,0500000US25009,2014,11,10,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,3,10,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,4,28,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,5,26,Coco-Lada 32OZ,Coco-Lada,32OZ,3,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,6,30,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,8,18,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,9,1,Coco-Lada 32OZ,Coco-Lada,32OZ,2,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,9,8,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,3,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,10,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,12,15,Coco-Lada 32OZ,Coco-Lada,32OZ,1,11.99,,Coco-Lada,32OZ,,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,3,17,Pink & Black 32OZ,Pink & Black,32OZ,2,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,3,24,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,4,28,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,6,9,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,6,16,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,6,30,Pink & Black 32OZ,Pink & Black,32OZ,2,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,7,14,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,9,1,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,9,15,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,3,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,3,24,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,6,9,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,7,28,The Classic 32OZ,The Classic,32OZ,1,11.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,8,4,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,8,11,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,9,22,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,10,20,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,3,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,10,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,11,24,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,12,8,The Classic 32OZ,The Classic,32OZ,2,11.99,,The,Classic,32OZ,
10233,Woburn,North Atlantic,42.460002,-71.1639402,400 Cambridge Rd.,Woburn,MA,1801,0400000US25,0500000US25017,2014,12,15,The Classic 32OZ,The Classic,32OZ,1,11.99,,The,Classic,32OZ,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,3,17,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,3,24,Coco-Lada 32OZ,Coco-Lada,32OZ,0,0,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,4,7,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,5,5,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,5,12,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,5,19,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,6,2,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,10,13,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,10,20,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,12,1,Coco-Lada 32OZ,Coco-Lada,32OZ,1,13.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,12,15,Coco-Lada 32OZ,Coco-Lada,32OZ,1,11.99,,Coco-Lada,32OZ,,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,3,31,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,4,21,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,8,4,Pink & Black 32OZ,Pink & Black,32OZ,1,11.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,9,29,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,10,20,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,11,10,Pink & Black 32OZ,Pink & Black,32OZ,1,13.99,,Pink,&,Black,32OZ
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,5,26,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,7,28,The Classic 32OZ,The Classic,32OZ,1,11.99,,The,Classic,32OZ,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,9,1,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
10254,Cranston,North Atlantic,41.755926,-71.4560769,151 Sockanosset Cross Rd,Cranston,RI,2920,0400000US44,0500000US44007,2014,9,8,The Classic 32OZ,The Classic,32OZ,1,13.99,,The,Classic,32OZ,
