,storenum,store,region,latitude,longitude,address,city,state,zip,geostate,geocounty,year,month,day,sku,size,product_name,units,price
0,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,12,8,Vanilla 16OZ,16OZ,Vanilla,18,13.99
1,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,4,28,Vanilla 16OZ,12OZ,Vanilla,18,13.99
2,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,4,21,Vanilla 16OZ,12OZ,Vanilla,36,13.99
3,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,2,17,Vanilla 16OZ,12OZ,Vanilla,18,13.99
4,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,12,15,Vanilla 16OZ,16OZ,Vanilla,18,11.99
5,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,10,Vanilla 16OZ,12OZ,Vanilla,18,13.99
6,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,5,12,Vanilla 16OZ,16OZ,Vanilla,18,13.99
7,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,9,29,Vanilla 16OZ,12OZ,Vanilla,18,13.99
8,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,9,22,Vanilla 16OZ,12OZ,Vanilla,18,13.99
9,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,7,7,Vanilla 16OZ,12OZ,Vanilla,18,13.99
10,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,3,31,Vanilla 16OZ,12OZ,Vanilla,18,11.99
11,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,10,20,Chocolate 16OZ,12OZ,Chocolate,36,13.99
12,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,5,12,Chocolate 16OZ,12OZ,Chocolate,18,13.99
13,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,2,17,Chocolate 16OZ,16OZ,Chocolate,36,13.99
14,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
15,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,8,18,Chocolate 16OZ,16OZ,Chocolate,18,13.99
16,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
17,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,7,14,Chocolate 16OZ,12OZ,Chocolate,18,13.99
18,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,9,8,Chocolate 16OZ,12OZ,Chocolate,18,13.99
19,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,5,12,Chocolate 16OZ,12OZ,Chocolate,18,11.99
20,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,10,Chocolate 16OZ,16OZ,Chocolate,18,11.99
21,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,8,18,Chocolate 16OZ,16OZ,Chocolate,18,13.99
22,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,4,21,Chocolate 16OZ,12OZ,Chocolate,18,13.99
23,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,4,28,Chocolate 16OZ,12OZ,Chocolate,54,13.99
24,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
25,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,3,10,Chocolate 16OZ,12OZ,Chocolate,-18,13.99
26,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,
27,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,6,9,Chocolate 16OZ,12OZ,Chocolate,36,11.99
28,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,8,4,Chocolate 16OZ,12OZ,Chocolate,18,11.99
29,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,3,24,Strawberry 16OZ,12OZ,Strawberry,36,13.99
30,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,5,19,Strawberry 16OZ,12OZ,Strawberry,36,13.99
31,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,12,15,Strawberry 16OZ,16OZ,Strawberry,18,13.99
32,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,12,8,Strawberry 16OZ,12OZ,Strawberry,18,13.99
33,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,10,Strawberry 16OZ,12OZ,Strawberry,18,13.99
34,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,5,5,Strawberry 16OZ,12OZ,Strawberry,36,13.99
35,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,10,13,Strawberry 16OZ,12OZ,Strawberry,18,11.99
36,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,3,Strawberry 16OZ,16OZ,Strawberry,36,13.99
37,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,8,18,Strawberry 16OZ,16OZ,Strawberry,54,13.99
38,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,11,17,Strawberry 16OZ,16OZ,Strawberry,18,13.99
39,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,8,11,Strawberry 16OZ,12OZ,Strawberry,108,13.99
40,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,12,1,Strawberry 16OZ,12OZ,Strawberry,18,13.99
41,10012,Santa Monica,Southern Pacific,34.0332027,-118.481336,2201 Wilshire Blvd,Santa Monica,CA, NULL,0400000US06,0500000US06037,2014,3,24,Strawberry 16OZ,12OZ,Strawberry,18,13.99
42,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,7,14,Vanilla 16OZ,12OZ,Vanilla,18,13.99
43,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,10,20,Chocolate 16OZ,12OZ,Chocolate,18,13.99
44,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,9,29,Chocolate 16OZ,12OZ,Chocolate,54,13.99
45,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,6,30,Chocolate 16OZ,16OZ,Chocolate,18,13.99
46,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,12,8,Chocolate 16OZ,12OZ,Chocolate,18,13.99
47,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,5,19,Chocolate 16OZ,12OZ,Chocolate,18,13.99
48,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,10,27,Chocolate 16OZ,12OZ,Chocolate,18,11.99
49,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,5,26,Chocolate 16OZ,12OZ,Chocolate,18,13.99
50,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,12,1,Chocolate 16OZ,12OZ,Chocolate,18,13.99
51,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,11,17,Chocolate 16OZ,12OZ,Chocolate,18,13.99
52,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,10,13,Chocolate 16OZ,16OZ,Chocolate,18,11.99
53,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,7,7,Chocolate 16OZ,12OZ,Chocolate,18,11.99
54,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,12,1,Strawberry 16OZ,16OZ,Strawberry,36,13.99
55,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,10,20,Strawberry 16OZ,12OZ,Strawberry,36,11.99
56,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,3,10,Strawberry 16OZ,12OZ,Strawberry,18,13.99
57,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,5,26,Strawberry 16OZ,12OZ,Strawberry,36,13.99
58,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,6,2,Strawberry 16OZ,16OZ,Strawberry,18,13.99
59,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,4,14,Strawberry 16OZ,12OZ,Strawberry,18,11.99
60,10013,Palm Desert,Southern Pacific,33.7279848,-116.3959758,44-459 Town Center Way,Palm Desert,CA,92260,0400000US06,0500000US06065,2014,4,28,Strawberry 16OZ,12OZ,Strawberry,18,11.99
61,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,9,15,Vanilla 16OZ,12OZ,Vanilla,90,13.99
62,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,1,13,Vanilla 16OZ,12OZ,Vanilla,36,11.99
63,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,11,10,Chocolate 16OZ,16OZ,Chocolate,18,13.99
64,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,11,10,Chocolate 16OZ,16OZ,Chocolate,18,13.99
65,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,8,18,Chocolate 16OZ,12OZ,Chocolate,36,13.99
66,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,8,11,Chocolate 16OZ,16OZ,Chocolate,18,13.99
67,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,5,26,Chocolate 16OZ,12OZ,Chocolate,18,13.99
68,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,4,28,Chocolate 16OZ,12OZ,Chocolate,18,13.99
69,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
70,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,7,28,Chocolate 16OZ,12OZ,Chocolate,36,13.99
71,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,7,14,Chocolate 16OZ,12OZ,Chocolate,18,13.99
72,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,5,26,Chocolate 16OZ,12OZ,Chocolate,36,13.99
73,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,6,2,Chocolate 16OZ,12OZ,Chocolate,18,13.99
74,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,2,17,Chocolate 16OZ,12OZ,Chocolate,36,13.99
75,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,8,4,Strawberry 16OZ,12OZ,Strawberry,18,13.99
76,10014,Hollywood,Pacific Northwest,45.5368989,-122.6186228,4301 NE Sandy Blvd,Portland,OR,97213,0400000US41,0500000US41051,2014,11,10,Strawberry 16OZ,12OZ,Strawberry,18,13.99
77,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,2,3,Vanilla 16OZ,12OZ,Vanilla,18,
78,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,9,8,Vanilla 16OZ,12OZ,Vanilla,18,13.99
79,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,1,20,Vanilla 16OZ,12OZ,Vanilla,18,13.99
80,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,14,Vanilla 16OZ,12OZ,Vanilla,54,13.99
81,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,17,Vanilla 16OZ,12OZ,Vanilla,18,13.99
82,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,3,24,Vanilla 16OZ,12OZ,Vanilla,36,13.99
83,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,24,Vanilla 16OZ,12OZ,Vanilla,36,13.99
84,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,6,2,Chocolate 16OZ,12OZ,Chocolate,18,13.99
85,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,28,Chocolate 16OZ,12OZ,Chocolate,18,13.99
86,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,28,Chocolate 16OZ,16OZ,Chocolate,36,13.99
87,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,10,Chocolate 16OZ,12OZ,Chocolate,36,13.99
88,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,7,Chocolate 16OZ,12OZ,Chocolate,54,13.99
89,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,12,15,Chocolate 16OZ,16OZ,Chocolate,18,13.99
90,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,10,Chocolate 16OZ,12OZ,Chocolate,18,13.99
91,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,6,9,Chocolate 16OZ,12OZ,Chocolate,36,13.99
92,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,12,15,Chocolate 16OZ,12OZ,Chocolate,18,13.99
93,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,6,2,Chocolate 16OZ,12OZ,Chocolate,18,13.99
94,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,4,14,Chocolate 16OZ,12OZ,Chocolate,18,13.99
95,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,28,Chocolate 16OZ,12OZ,Chocolate,18,12.66
96,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,3,17,Chocolate 16OZ,12OZ,Chocolate,18,11.99
97,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,24,Chocolate 16OZ,12OZ,Chocolate,18,12.66
98,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,14,Chocolate 16OZ,12OZ,Chocolate,18,13.99
99,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,6,16,Chocolate 16OZ,12OZ,Chocolate,18,13.99
100,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,10,27,Chocolate 16OZ,12OZ,Chocolate,18,13.99
101,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
102,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,3,24,Chocolate 16OZ,12OZ,Chocolate,18,13.99
103,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,9,29,Chocolate 16OZ,12OZ,Chocolate,18,13.99
104,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,9,1,Chocolate 16OZ,12OZ,Chocolate,36,11.99
105,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,5,5,Vanilla 16OZ,12OZ,Vanilla,18,13.99
106,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,17,Vanilla 16OZ,12OZ,Vanilla,18,13.99
107,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,9,15,Vanilla 16OZ,12OZ,Vanilla,18,13.99
108,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2013,12,23,Vanilla 16OZ,12OZ,Vanilla,18,11.99
109,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,3,24,Strawberry 16OZ,12OZ,Strawberry,0,13.99
110,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,4,14,Strawberry 16OZ,12OZ,Strawberry,18,13.99
111,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,21,Strawberry 16OZ,16OZ,Strawberry,18,13.99
112,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,10,13,Strawberry 16OZ,12OZ,Strawberry,18,13.99
113,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,12,22,Strawberry 16OZ,12OZ,Strawberry,18,13.99
114,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,10,27,Strawberry 16OZ,12OZ,Strawberry,36,13.99
115,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,10,13,Strawberry 16OZ,12OZ,Strawberry,36,13.99
116,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,6,30,Strawberry 16OZ,12OZ,Strawberry,18,13.99
117,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,21,Strawberry 16OZ,12OZ,Strawberry,18,11.99
118,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,12,22,Strawberry 16OZ,12OZ,Strawberry,18,13.99
119,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,9,8,Strawberry 16OZ,12OZ,Strawberry,18,13.99
120,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,10,Strawberry 16OZ,12OZ,Strawberry,18,13.99
121,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,2,10,Strawberry 16OZ,16OZ,Strawberry,18,13.99
122,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,11,24,Strawberry 16OZ,16OZ,Strawberry,18,13.99
123,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,8,11,Strawberry 16OZ,12OZ,Strawberry,18,13.99
124,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,7,21,Strawberry 16OZ,12OZ,Strawberry,18,13.99
125,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,10,27,Strawberry 16OZ,12OZ,Strawberry,18,13.99
126,10015,Hadley,North Atlantic,42.3531204,-72.555805,327 Russell St,Hadley,MA,01035,0400000US25,0500000US25015,2014,3,17,Strawberry 16OZ,16OZ,Strawberry,54,11.99
127,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,8,11,Vanilla 16OZ,12OZ,Vanilla,54,13.99
128,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,7,28,Vanilla 16OZ,12OZ,Vanilla,18,13.99
129,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,12,1,Vanilla 16OZ,16OZ,Vanilla,18,13.99
130,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,8,11,Vanilla 16OZ,16OZ,Vanilla,18,13.99
131,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,12,1,Vanilla 16OZ,12OZ,Vanilla,36,13.99
132,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,8,25,Vanilla 16OZ,12OZ,Vanilla,18,13.99
133,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,9,22,Chocolate 16OZ,16OZ,Chocolate,18,13.99
134,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,1,27,Chocolate 16OZ,12OZ,Chocolate,18,13.99
135,10026,Cerrillos,Rocky Mountain,35.6786877,-105.9504541,753 Cerrillos Rd,Santa Fe,NM,87505,0400000US35,0500000US35049,2014,2,10,Chocolate 16OZ,12OZ,Chocolate,18,13.99
